1.076806,-1.535749,5.713617,0.073602,2.900538,1.336869,-0.275549,2.010256,1.911943,0.291959,-0.103288,0.075422,
1.692669,-1.737191,5.804339,-0.572427,1.913569,1.480330,0.664232,1.526510,1.544834,0.745543,-0.129710,0.059313,
1.931883,-1.527822,5.820661,-0.749933,2.179678,1.655518,1.096623,1.505891,1.057320,0.796951,0.025093,0.066108,
2.234402,-0.828997,4.798128,-0.086609,1.877436,1.499586,1.805219,1.253803,1.096621,1.068211,-0.198424,0.020188,
2.715295,-1.172482,5.468367,0.304356,1.994668,2.290054,0.637465,1.575544,1.120226,0.471381,-0.044509,0.020619,
2.883325,-1.303658,5.491729,0.631389,1.993014,3.320180,0.561757,1.758423,1.009045,-0.000636,0.115892,0.040872,
3.649594,-1.588153,4.973295,1.640241,1.911739,3.488635,1.210102,1.893605,0.814688,-0.009912,-0.001388,-0.001766,
4.010003,-1.590339,4.618293,2.034120,1.763998,3.693311,1.272589,2.058829,0.875357,-0.077092,-0.037334,-0.029529,
4.564832,-1.064126,3.961782,1.197517,3.643211,2.888111,1.377171,2.185536,0.731752,-0.119826,-0.164154,0.041310,
4.696037,-0.743378,4.016956,1.006672,2.839946,3.231671,2.128092,1.853355,0.401566,0.207005,-0.116737,-0.046568,
4.509677,-0.614196,3.625760,1.991205,2.194342,3.566292,2.138984,1.990777,0.468893,0.409910,-0.115547,-0.123096,
4.967073,-0.334173,2.347260,2.550574,2.163471,2.939110,2.522498,1.843567,0.687836,0.413772,-0.238425,-0.094004,
5.538457,-0.756716,2.735527,1.998645,2.578385,2.982800,2.712697,1.846412,0.631102,0.348438,-0.154446,-0.086150,
5.397322,-0.560494,2.909449,0.883370,3.787780,3.540292,2.026561,1.868425,0.591796,0.277887,-0.102869,-0.052602,
5.176950,0.432726,1.120211,1.872645,3.278398,3.069904,2.636041,1.864359,0.333547,0.462354,-0.080687,-0.056748,
5.651587,0.352830,0.775337,2.706174,3.816419,2.358050,3.530412,1.770920,0.162760,0.552509,0.046029,-0.045457,
5.558914,0.276147,0.570110,3.162730,4.257090,1.773518,2.830097,1.827900,0.961033,0.565408,-0.219714,-0.079738,
6.436671,-0.323587,0.665532,2.589233,4.333872,0.955995,3.126426,1.565489,1.164793,0.603260,-0.391304,-0.067588,
5.117420,0.914814,0.394867,2.755781,3.606402,2.583059,2.056704,1.551770,1.511880,0.578652,-0.349007,-0.112487,
5.970851,0.268337,0.431795,3.368836,4.365144,1.616961,2.623367,1.766095,1.402003,0.449685,-0.320080,-0.083615,
5.515566,0.255922,0.453141,3.848102,3.850685,1.533810,2.435467,2.272126,1.246734,0.433724,-0.316432,-0.095173,
6.234814,-0.401227,0.348863,3.471168,3.952561,1.856558,2.473665,1.944271,1.110455,0.307501,-0.261435,-0.085058,
5.255256,0.673272,-0.221556,3.157985,3.850141,1.533888,2.427658,1.945886,1.211324,0.396129,-0.338131,-0.083315,
5.832135,0.648961,-0.823197,3.096273,4.471402,0.385590,2.550565,1.963549,1.814768,0.220003,-0.471775,-0.061730,
5.948631,0.584543,-0.582129,3.064142,4.242719,0.390547,2.849155,1.934298,1.722794,0.120939,-0.465000,-0.062099,
6.614654,0.265023,-0.894803,2.855175,3.730767,0.849769,2.685865,1.743515,1.648228,0.037855,-0.408220,-0.081836,
5.944258,0.474642,-0.474667,3.112580,3.469425,1.835446,2.072813,2.149213,1.326202,0.097982,-0.428760,-0.093393,
5.843796,0.421797,0.186721,3.307955,3.674462,1.355060,2.655680,2.332149,1.062447,0.180298,-0.341589,-0.091486,
5.618183,0.709532,0.504506,2.260802,3.907761,1.017661,2.518475,2.213083,1.179164,0.282233,-0.467820,-0.090267,
5.779231,1.281433,0.097233,1.714089,4.156816,0.640011,2.075401,2.178045,1.520056,0.316704,-0.561650,-0.093749,
6.081859,1.447318,-0.301262,1.957496,4.220305,0.678408,1.846760,2.296660,1.547288,0.327473,-0.561593,-0.108622,
5.806176,1.636725,0.183873,1.688970,3.915854,0.983428,1.851429,2.271525,1.342545,0.382268,-0.475127,-0.118704,
5.917905,1.718995,0.431288,1.631925,5.024580,0.472756,2.096919,2.628453,0.953171,0.575754,-0.585961,-0.074761,
5.833254,1.529075,0.627261,2.250971,4.785681,0.500898,2.157244,2.818390,0.864937,0.602359,-0.448360,-0.060099,
6.781710,0.221835,2.177377,1.483771,4.346713,0.073798,1.751530,2.602362,0.679776,0.879373,-0.186857,-0.102180,
5.251559,0.872142,1.548492,2.248433,3.079777,1.550310,1.125051,1.335084,0.777696,0.807533,0.130938,-0.045852,
4.968589,0.129231,2.313663,1.427339,4.279523,1.699922,0.769333,0.868013,0.233218,0.667538,0.365619,0.063576,
5.221547,0.673998,3.151293,-0.086109,4.322341,1.273079,0.896384,1.406837,0.028495,0.512908,0.450150,0.219389,
5.149093,2.148314,2.593264,0.479286,2.728682,2.044757,1.850157,1.510585,0.865897,0.115055,0.250100,0.141964,
4.638764,2.165939,1.739549,0.901036,2.530071,2.524366,2.325481,1.417439,0.859394,0.222911,0.263163,0.127352,
4.385737,1.841906,1.754527,0.791094,2.472365,2.709834,2.955693,1.295585,0.695104,0.149951,0.216334,0.143338,
4.488061,-0.811819,1.931975,0.006508,3.699119,3.727230,2.057469,0.864809,0.986243,0.431446,0.075938,0.165488,
5.277698,-0.671986,1.449715,-1.219189,1.656708,2.741037,0.930396,0.912962,0.920308,0.040784,0.234220,0.157568,
6.630094,-0.576452,-0.130928,-2.413323,0.784293,1.142582,0.549374,0.226303,-0.374724,-0.037655,0.142329,0.037916,
6.330418,-0.275069,-0.475749,-1.640351,0.980724,1.235689,0.501794,0.195811,-0.156848,0.015515,0.295374,0.115114,
6.113905,-0.301794,1.002884,-0.813601,2.038421,1.288753,1.449265,0.335420,0.382056,0.526529,0.393774,0.274797,
6.556736,0.491406,1.505709,-0.496272,2.122791,1.026970,1.586717,0.335432,0.362078,0.521873,0.167032,0.201140,
5.970314,2.299257,0.651984,0.695661,2.005876,1.136983,1.005814,0.395060,0.413344,0.224299,0.275255,0.110200,
6.813652,2.032690,0.662886,0.312951,2.957066,-0.058306,0.683135,0.331144,0.122768,0.470705,0.249429,0.162123,
7.694993,2.844212,-0.114232,0.270942,4.472225,-1.151288,0.145850,0.882311,-0.201149,0.771502,-0.052949,0.209866,
6.779859,3.158409,0.539539,0.454820,3.664002,-0.430331,-0.430560,1.068105,-0.308364,0.650225,0.081751,0.101190,
6.045403,3.297197,1.070494,1.247475,3.476473,-0.157756,-0.500686,0.840576,0.098120,0.366985,0.018021,0.050748,
6.083373,3.103158,1.293191,1.467004,3.518218,0.080307,-1.307723,0.669295,0.202937,0.307822,0.069106,0.023096,
7.192420,2.408400,1.277200,0.919986,5.011846,-0.092521,-1.581416,0.555998,-0.261165,0.635943,0.076438,-0.026111,
6.194228,2.913131,1.250260,1.564189,4.538527,-0.037362,-1.202912,0.018639,0.137608,0.384815,-0.023091,-0.003150,
5.808600,2.713553,1.393409,2.201655,4.959886,-0.027279,-1.056576,-0.219241,0.245843,0.280336,-0.097323,-0.018310,
5.590366,3.032541,1.877920,2.640905,4.442444,-0.139163,-1.425242,-0.196170,0.148193,0.165410,-0.086247,-0.031470,
6.968946,2.271831,2.968973,1.668679,5.018718,-0.305774,-2.359272,0.300395,-0.271772,0.283057,-0.024669,-0.104234,
6.247172,2.928870,2.288957,3.062579,4.070770,-0.427452,-2.200226,-0.100524,-0.041620,0.305122,-0.104450,-0.048750,
5.857516,2.973306,1.799625,2.913329,3.734670,0.303327,-1.786552,-0.396648,0.293218,-0.042322,-0.077236,-0.027622,
6.425966,2.615159,1.573008,2.833470,4.135675,0.708189,-1.677997,0.076758,0.127872,-0.064645,-0.144925,-0.032664,
7.626934,1.428076,2.724944,3.037529,4.676772,-0.034473,-1.917587,0.587558,-0.051191,-0.158776,-0.033675,-0.020189,
6.679710,2.198580,2.970430,4.006613,3.873242,-0.210013,-1.260973,0.333896,-0.221170,-0.033124,-0.038817,-0.017305,
6.350266,2.145061,3.195357,4.867676,3.624134,-0.885505,-0.804825,0.436830,-0.195216,-0.112549,-0.096144,-0.000920,
5.595317,2.695387,3.150264,4.735203,3.459804,-0.525740,-0.744243,0.297945,0.030650,-0.215102,-0.192463,-0.001496,
5.573866,2.357865,3.545683,5.295197,3.321909,-0.758610,-0.479778,0.513853,-0.267528,-0.351003,-0.112394,0.021964,
6.456179,1.358699,3.634715,5.770021,3.647018,-1.287355,-0.631066,0.672644,-0.377049,-0.285661,0.020626,0.017644,
6.424160,1.737458,2.909168,5.214824,3.299936,-0.802308,-0.294704,0.388837,-0.569176,-0.380625,0.126627,0.087100,
6.571304,1.690257,3.439969,4.742296,2.946050,-0.096201,-0.590966,0.483734,-0.636342,-0.389121,0.174242,0.078538,
5.450648,2.887283,3.012323,4.272022,3.360840,0.746641,-0.748249,-0.075255,0.256252,-0.115486,-0.052885,-0.004808,
5.426665,3.108292,3.372659,4.334545,3.650569,1.000532,-0.387359,0.062544,0.449744,-0.054043,-0.065954,-0.018785,
5.381105,2.934784,4.018156,4.673379,3.835447,0.580731,-0.226669,0.347967,0.285664,-0.107239,-0.089032,-0.008138,
5.450156,2.720162,3.655685,4.387739,3.991201,0.251851,-0.049728,0.009137,0.310627,-0.067863,0.011866,0.048317,
5.397115,2.580441,3.460421,4.535928,4.093782,0.027301,-0.244483,-0.214960,0.467941,0.213873,0.037349,0.038349,
4.381637,3.009233,3.521175,4.196988,3.469609,0.653948,-0.511941,0.296846,0.512517,0.018355,0.213169,0.056018,
4.272595,2.820972,3.774058,4.043550,3.453212,0.847207,0.288384,1.068271,0.366404,-0.172240,0.421632,0.116697,
4.725717,2.522976,4.148125,4.146572,3.810999,0.405597,-0.235468,0.669264,-0.156439,0.205476,0.321009,0.063329,
4.448543,2.619226,3.695300,3.761969,3.541387,0.458686,0.172662,0.512891,0.282677,0.125238,0.406585,0.120157,
3.777996,2.746823,3.247299,2.956919,3.117411,0.934780,1.025541,1.092239,0.512467,0.263927,0.553551,0.133077,
3.986993,2.668319,3.643404,2.441689,3.132096,0.837913,1.179156,0.553436,0.067550,0.398490,0.600174,0.142718,
4.239437,2.257000,4.586389,2.226860,3.260223,0.369566,0.869840,0.001824,0.009718,0.412486,0.484526,0.167211,
3.988942,2.218320,4.206177,2.474160,3.167295,0.199233,0.523960,0.358120,0.184218,0.374276,0.558084,0.149763,
3.660893,2.063118,3.733366,2.291565,2.908940,0.498396,1.383219,0.440578,0.487066,0.399297,0.549739,0.154097,
3.590591,2.031876,3.437991,1.877500,3.563414,1.078006,0.783897,0.167761,1.288845,0.577222,0.128956,0.103855,
3.263342,2.027073,3.263745,1.324902,3.299341,2.145335,0.995447,0.199039,0.749344,0.337284,0.020766,0.068713,
2.220181,1.491268,7.276242,-0.198360,1.601146,2.235057,1.180601,1.232598,0.551640,0.604278,0.411230,0.030197,
2.783142,2.059805,7.393780,0.548938,0.200303,1.313268,1.019725,0.846240,0.855840,0.571053,0.276488,0.117737,
3.210578,1.380548,5.611128,1.534103,0.807490,0.545675,0.818605,0.722209,1.639645,0.481483,0.046962,0.226472,
3.553802,0.890297,5.035495,1.791988,1.244852,0.172300,0.844594,0.685952,1.932683,0.434351,-0.035362,0.256405,
3.242326,0.910949,5.043919,1.607620,1.857400,1.053490,0.792058,1.145285,1.271231,0.403554,0.068587,0.132729,
3.075502,1.171749,4.477662,1.662055,1.542004,0.790110,0.694180,1.092254,1.000650,0.683309,0.262073,0.086598,
2.941315,1.433748,4.306171,1.681973,0.585191,1.051062,0.951724,0.446867,1.068925,1.375608,0.114832,0.060661,
2.713358,1.612862,4.950466,1.592426,1.083708,1.093984,0.975162,0.039555,1.207292,1.067698,0.065246,0.117217,
2.447676,1.571473,5.175847,1.514164,2.163720,0.758700,0.771944,0.488212,1.792180,0.426785,-0.041031,0.223354,
2.088354,0.766805,5.693050,1.904721,1.573405,0.682977,1.223110,0.014531,1.859859,0.561004,-0.024869,0.234782,
1.785837,0.084043,5.836924,2.045055,1.331115,2.070987,2.017416,0.320767,1.241725,0.603977,0.031644,0.154062,
1.668719,-0.399954,5.951401,2.295770,1.072470,2.297672,2.940725,0.675582,0.429975,0.781600,0.093306,0.101013,
0.964913,0.230393,6.343104,1.908494,1.154356,2.509357,3.117054,0.069875,0.589554,0.998223,-0.022443,0.105579,
1.083692,0.442611,6.717918,1.258633,0.324650,1.911350,2.221834,-0.056116,1.493889,0.876777,0.025380,0.150777,
1.261317,0.375601,6.220549,0.783548,0.312029,2.327808,1.555441,-0.308178,2.307943,0.703525,0.093475,0.199232,
1.114692,0.476691,6.241683,0.303552,1.084266,1.735510,1.824357,0.187908,1.934315,0.731609,0.065729,0.206055,
1.150763,0.314116,6.210576,0.344250,1.036337,1.731071,1.878613,0.743542,1.565491,0.600887,0.096220,0.186387,
1.446679,-0.049952,5.588550,1.510749,1.134112,1.745612,1.731361,1.074132,1.352688,0.184012,-0.030485,0.230042,
1.120613,0.122305,5.647476,1.463293,1.166848,1.396337,1.674810,1.381429,1.236163,0.153958,0.244990,0.182806,
0.969805,0.138374,5.549128,0.806036,1.110047,0.929216,1.680118,2.008880,1.318709,0.212220,0.520736,0.114537,
1.069671,0.359757,5.405028,0.150214,1.436773,2.042078,1.559706,0.495787,1.603812,0.802089,0.181618,0.084344,
1.079286,0.386185,5.229694,0.029234,1.442460,2.694920,1.796363,0.457651,1.200998,0.703239,0.184895,0.062448,
0.721432,0.020720,4.753659,0.936633,1.879259,2.423806,1.994512,1.339623,0.750360,0.360329,0.207651,0.117241,
0.603525,0.376848,4.583880,1.201368,2.243953,1.333109,2.319111,0.736057,1.359487,0.432297,0.099977,0.158810,
0.568131,0.202792,4.692089,1.125546,2.325037,1.568105,2.310973,0.771169,1.305501,0.258757,0.185305,0.169414,
0.793645,-0.526656,5.556783,0.637824,1.667327,2.693435,3.016460,0.242421,0.823311,0.455889,0.052082,0.210442,
1.149054,-0.389937,5.921209,1.202722,1.633281,1.814878,2.380844,0.090524,1.093993,0.583890,0.015875,0.182258,
1.357190,-0.382852,5.643431,2.355665,1.804925,1.048310,1.882088,-0.095181,1.672786,0.493344,-0.127986,0.201941,
1.324146,-0.157904,5.186656,2.074665,1.080322,2.298155,1.871034,0.435422,1.239643,0.182500,0.111367,0.167629,
1.353653,-0.394242,4.995928,1.830328,1.540929,2.492355,1.609900,0.464182,0.996799,0.280876,0.259614,0.108360,
1.590310,-1.002421,4.622996,2.155520,2.942493,1.885582,1.565581,0.399968,0.921095,0.534568,0.125583,0.131731,
2.161472,-1.337295,4.358303,0.990948,2.753927,2.357008,2.116346,0.821101,0.618386,0.409003,-0.041295,0.170510,
2.363486,-1.383790,4.609657,0.246756,2.101213,2.802900,2.461155,0.797314,0.576593,0.445328,-0.109133,0.140650,
2.844284,-0.505013,4.202789,0.747828,2.205656,3.281555,2.221300,0.864026,0.437424,0.244938,-0.151281,0.112394,
3.294505,-0.289352,4.178572,1.464439,2.908735,3.520386,1.936060,1.374409,0.314922,0.127119,-0.180906,0.076737,
3.653848,-0.251238,4.901583,1.460256,2.972084,2.256583,1.884584,1.514230,0.715590,0.328868,-0.322001,0.071400,
4.194933,0.590231,5.171160,1.253349,1.322196,1.322757,1.963756,1.698367,1.293393,0.785335,-0.307333,-0.005383,
4.873288,0.661471,4.192099,1.194955,1.122988,1.662172,1.658095,1.310559,1.807600,0.911982,-0.322659,-0.043853,
5.646277,0.898379,2.521647,1.988129,1.794116,2.390151,1.424499,1.491279,1.922652,0.003399,-0.393609,0.025836,
5.587689,0.811604,2.052635,3.245271,1.604488,2.585168,2.145100,1.847290,1.179638,0.162868,-0.268862,-0.011727,
5.679494,1.534718,2.095515,3.105926,0.665593,2.290837,1.756794,1.899883,1.775659,0.585762,-0.293466,-0.061046,
5.731907,2.052830,1.682038,1.863826,1.745350,2.768344,1.734235,1.648950,1.921645,0.039170,-0.319941,-0.038532,
5.834078,1.865976,1.396057,2.286505,2.382046,2.695017,1.702381,1.556125,1.977796,-0.053515,-0.397746,-0.044325,
6.359698,1.493829,1.019241,2.668129,2.130696,2.701978,1.766084,1.061165,1.994943,-0.075263,-0.544557,-0.053396,
6.420955,1.680101,0.406525,2.497605,3.025115,2.867414,1.432115,1.223817,1.672826,-0.161116,-0.454553,-0.045936,
6.054237,2.176288,0.095157,2.281305,3.554169,2.413535,1.271075,1.883128,1.387081,-0.148419,-0.375941,-0.036036,
6.736853,1.916701,-0.293319,2.198081,2.898035,1.693102,1.259464,2.186308,1.673723,0.113365,-0.421511,-0.080253,
6.433996,1.591554,-0.116263,1.871630,2.777985,1.963384,1.240826,1.942962,1.697398,0.145518,-0.380491,-0.086546,
7.175150,1.216769,-0.437598,2.010079,2.858648,1.782470,1.109056,1.983466,1.694111,0.215147,-0.414444,-0.098722,
6.835080,1.643603,-0.595651,1.701022,3.504481,1.227953,1.473777,1.898639,1.556661,0.118651,-0.413235,-0.065240,
6.852767,1.636111,-0.402344,1.497430,3.841337,1.305811,1.677223,1.787196,1.262995,0.054171,-0.392429,-0.035275,
6.670427,1.868227,-0.592839,1.578646,3.632753,1.769909,1.255545,1.965164,1.222993,0.122223,-0.371703,-0.064704,
6.817298,1.873967,-0.912949,1.465610,3.147422,2.152396,1.053976,1.736151,1.284844,0.218972,-0.309067,-0.081093,
6.458391,1.492679,-0.070259,1.358712,2.473188,2.388402,1.415573,0.985575,1.765180,0.166360,-0.321595,-0.089930,
6.543765,1.254957,0.220445,1.063942,2.887198,2.151178,1.714498,1.071406,1.667169,0.151835,-0.385308,-0.084853,
6.883928,1.382106,-1.070554,1.381931,3.550360,2.170303,1.251311,1.823106,1.159402,0.121604,-0.352611,-0.071317,
6.872373,1.519203,-1.398937,1.620221,3.760073,2.195323,1.049490,2.143792,1.043411,0.168600,-0.409898,-0.069957,
6.920477,1.536470,-1.130913,1.094233,3.623115,2.031486,1.139773,2.338890,1.017376,0.148864,-0.391645,-0.081230,
6.481692,1.705666,-1.097105,0.719650,3.475300,1.501989,1.933270,1.934941,1.054458,0.081404,-0.358661,-0.049469,
6.576743,1.540809,-0.841628,0.707791,3.299326,1.032438,2.028644,2.178792,1.149417,0.099766,-0.381815,-0.050663,
6.955751,1.233235,-0.511650,0.505457,3.581955,0.586920,1.922410,2.516939,1.150542,0.161024,-0.445295,-0.056577,
6.593714,1.711605,-0.609810,0.846299,3.238948,0.716016,1.762980,2.617060,1.141061,0.103429,-0.437134,-0.060339,
6.395158,2.120239,-0.407480,0.803796,2.990819,0.842397,1.739992,2.643538,0.973728,0.138266,-0.397091,-0.065887,
6.784881,2.068189,-0.304330,0.244920,3.896635,0.387206,1.751301,2.766974,0.744619,0.203487,-0.524491,-0.056060,
6.517143,1.893103,0.132233,0.589537,2.904216,0.972511,1.343540,2.441779,1.154868,-0.049454,-0.413799,-0.078481,
6.417249,2.245462,0.127356,0.920499,1.944916,0.780240,1.048856,2.564991,1.408775,0.119085,-0.315540,-0.084340,
6.816085,2.380007,-0.439102,1.128256,2.809470,-0.114989,0.867365,2.929424,1.486395,0.458576,-0.406548,-0.074708,
7.026041,1.723899,-0.435626,1.416655,3.301444,-0.629468,1.142374,2.858124,1.613635,0.417424,-0.369418,-0.016374,
6.171998,0.846816,0.504605,3.001198,2.458046,-1.047900,1.285384,2.883201,1.687942,0.199272,-0.203058,0.023315,
5.711422,0.628364,0.872585,3.250977,2.546002,-0.883760,1.628989,2.322139,1.651743,0.258303,-0.060661,0.081524,
5.574947,0.469820,1.115804,2.603154,2.616073,0.189294,3.065384,1.539978,0.964632,0.171085,-0.022474,0.080057,
5.402883,1.694011,0.831475,1.640931,2.087544,0.889762,2.245121,2.113166,0.508777,0.062999,0.123103,0.104655,
6.427817,0.459457,0.472010,1.019563,3.019908,0.420282,1.804775,1.070451,0.201959,0.467064,0.429633,0.222437,
5.735259,-0.191738,0.582738,0.862708,2.306647,1.044814,2.079209,0.910287,0.496496,0.346510,0.514231,0.278876,
5.257329,-0.873881,1.236985,1.560845,0.870652,0.594412,3.208890,1.378584,0.806927,-0.022917,0.192007,0.231615,
5.217387,-0.674535,1.551681,1.815955,0.926061,0.275572,2.932639,1.301533,0.998069,-0.124656,-0.061869,0.180106,
5.526826,-0.433727,1.836210,1.090200,0.887562,-0.261605,2.689050,1.362489,1.012511,0.100635,-0.116721,0.161744,
6.762249,-0.082877,1.914300,0.487776,1.264614,-0.761025,2.480814,1.527413,0.690644,0.194391,-0.350130,0.141834,
7.563109,1.855408,0.832865,0.196068,4.160065,-1.027000,1.156063,1.716634,0.476892,0.281720,-0.618728,0.032051,
5.923603,3.212793,0.577162,0.633007,3.397318,-0.417964,0.540740,1.734128,0.511798,0.104208,-0.393566,-0.040283,
6.761509,3.242881,0.400660,0.210091,4.025983,-1.264597,0.353184,1.706464,0.190984,0.332193,-0.618572,-0.014772,
7.479479,2.855697,0.784920,0.194266,4.305058,-1.538003,0.144681,1.764008,0.060854,0.296256,-0.630963,0.004948,
6.665665,3.221480,0.658746,0.911930,3.667093,-1.213576,-0.049730,1.542756,0.280319,0.088426,-0.501724,0.013678,
6.144915,3.182067,0.914988,1.298084,2.975786,-0.718655,-0.625780,1.240982,0.525718,-0.040943,-0.228193,0.021828,
6.973524,2.932454,1.318054,0.946313,3.477055,-0.745987,-1.612023,1.681824,0.077875,0.186768,-0.125865,-0.006975,
6.613082,2.886086,1.540498,0.974737,3.629833,-0.580457,-1.533587,1.299688,0.027225,0.156398,-0.074944,-0.005425,
6.149344,3.026243,1.613355,1.499814,3.554876,-0.465715,-0.969343,1.293080,-0.020138,-0.174712,-0.183283,0.022605,
6.210502,3.123595,1.901790,2.121317,3.177955,-0.783009,-0.849959,1.100258,0.150363,-0.380628,-0.236568,0.055598,
7.010022,2.620763,2.132406,1.951604,3.779086,-1.792168,-0.332729,1.163972,-0.334595,-0.289705,-0.310939,0.133313,
6.559107,3.089990,1.880700,2.140853,3.173318,-1.466124,-0.281499,1.338520,-0.552615,-0.515095,-0.254823,0.139854,
6.510394,3.063387,1.747255,2.585102,2.684473,-0.892170,-0.512689,1.190944,-0.364959,-0.687064,-0.230249,0.126326,
6.290996,3.011630,1.839273,2.626359,2.590441,-0.205264,-0.722611,0.914922,-0.182633,-0.712361,-0.205079,0.088389,
6.810985,2.705415,1.964767,2.218741,3.528813,0.588423,-1.271858,0.953405,-0.222934,-0.554942,-0.202015,0.012175,
6.825154,3.122609,1.858243,2.204849,3.810573,0.401988,-0.817935,0.282315,-0.242153,-0.361081,-0.211216,0.005511,
6.076034,3.665419,2.432214,2.749311,2.849869,0.355028,-0.561267,-0.143747,-0.349140,-0.287315,-0.041313,0.027814,
7.474642,2.674937,2.870323,2.892751,3.034347,-0.566112,-0.033109,0.270499,-1.083440,-0.385269,0.125877,0.115387,
5.947300,3.507078,2.848216,3.113735,2.113962,-0.388855,0.185306,-0.003583,-0.985890,-0.257632,0.110429,0.091142,
6.295039,3.415339,2.906611,3.031897,2.528788,-0.782160,0.168152,0.044805,-0.922117,-0.262960,0.070926,0.106060,
6.756297,3.261485,3.261124,2.775113,3.283779,-1.373167,0.207369,-0.153021,-0.789360,-0.046916,-0.031186,0.116191,
